,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,left,salary_high,salary_low,salary_medium
3541,0.79,0.91,3,226,2,0,0,0,0,1,0
3543,0.73,0.6,3,137,3,0,0,0,0,0,1
3548,0.99,0.93,3,261,3,0,0,0,0,1,0
3571,0.81,0.83,3,133,3,1,0,0,0,0,1
3581,0.52,0.89,5,193,4,0,0,0,0,0,1
3604,0.7,0.64,3,180,2,0,0,0,0,1,0
3609,0.95,0.71,3,263,2,1,0,0,0,0,1
3614,0.91,0.68,3,218,3,1,0,0,0,0,1
3617,0.23,0.64,5,150,5,0,0,0,0,0,1
3651,0.72,0.53,3,151,4,0,0,0,0,0,1
3655,0.69,0.7,3,212,2,0,0,0,0,0,1
3657,0.78,0.91,3,238,2,0,0,0,1,0,0
3668,0.64,0.64,3,263,3,0,0,0,1,0,0
3677,0.83,0.94,5,156,3,1,0,0,0,1,0
3679,0.84,0.53,3,237,3,1,0,0,0,1,0
3689,0.62,0.63,2,123,2,0,0,0,0,0,1
3693,0.59,0.61,4,141,2,1,0,0,0,0,1
3708,0.75,0.73,3,225,4,0,0,0,0,1,0
3717,0.73,0.95,3,156,2,0,0,0,0,0,1
3728,0.21,0.37,4,129,4,0,0,0,0,0,1
3735,0.7,0.83,5,261,4,0,0,0,1,0,0
3743,0.69,0.94,4,235,3,0,0,0,0,0,1
3746,0.91,0.91,3,167,3,0,0,0,0,0,1
3761,0.84,0.49,4,152,3,0,0,0,0,1,0
3764,0.8,0.68,4,157,3,0,0,0,0,0,1
3771,0.8,0.91,3,246,3,0,0,0,0,0,1
3778,0.8,0.78,3,175,3,0,0,0,0,0,1
3793,0.69,0.9,5,231,2,1,0,0,0,1,0
3798,0.57,0.49,4,247,2,0,0,0,0,1,0
3799,0.8,0.67,3,164,3,0,0,0,1,0,0
3800,0.8,0.6,5,234,2,0,0,0,0,1,0
3802,0.95,0.87,3,208,2,0,0,0,1,0,0
3806,0.68,0.55,3,213,3,0,0,0,0,0,1
3818,0.39,0.56,6,228,5,0,0,0,0,0,1
3833,0.81,0.81,5,215,2,0,0,0,0,1,0
3846,0.79,0.71,4,271,3,0,0,0,0,0,1
3848,0.63,1.0,5,244,2,0,0,0,0,0,1
3856,0.62,0.69,4,165,4,1,0,0,0,0,1
3868,0.49,0.51,4,133,3,0,0,0,0,1,0
3887,0.63,0.5,4,235,3,0,0,0,0,0,1
3888,0.98,0.66,3,199,3,0,0,0,0,0,1
3912,0.44,0.57,5,183,2,1,0,0,0,1,0
3914,0.76,0.83,4,246,2,0,0,0,0,1,0
3947,0.99,0.86,4,206,2,0,0,0,0,1,0
3949,0.69,0.96,5,164,3,0,0,0,0,1,0
3956,0.44,0.55,3,170,3,1,0,0,0,1,0
3961,0.93,0.74,4,201,3,1,0,0,0,0,1
3968,0.58,0.7,5,151,4,0,0,0,0,0,1
3972,0.73,0.75,2,243,5,1,0,0,0,0,1
3977,0.49,0.67,4,185,2,0,0,0,0,1,0
3991,0.55,0.59,3,245,3,0,0,0,0,1,0
4004,0.5,0.71,5,210,5,0,0,0,0,0,1
4008,0.69,0.99,3,198,2,0,0,0,0,0,1
4015,0.14,0.68,5,253,5,0,0,0,0,1,0
4020,0.83,0.69,4,151,2,0,0,0,0,1,0
4028,0.78,0.72,3,255,4,1,0,0,0,1,0
4053,0.92,0.67,4,161,4,1,0,0,0,1,0
4062,0.68,0.51,2,196,3,0,0,0,0,1,0
4069,0.83,0.69,4,232,2,0,0,0,0,1,0
4072,0.96,0.49,4,252,3,1,0,0,0,0,1
4073,0.5,0.56,3,164,3,0,0,0,0,0,1
4078,1.0,0.85,3,202,2,0,0,0,0,0,1
4083,0.96,0.83,4,132,6,0,0,0,1,0,0
4085,0.84,0.57,4,234,3,0,0,0,0,0,1
4086,0.16,0.84,3,238,6,0,0,0,0,0,1
4091,0.57,0.76,3,200,2,0,0,0,0,1,0
4119,0.66,0.62,4,250,2,0,0,0,0,0,1
4121,0.19,0.5,5,126,3,1,0,0,0,0,1
4124,0.61,0.97,3,199,3,1,0,0,1,0,0
4146,0.18,0.81,5,140,4,0,0,0,0,1,0
4147,0.82,0.88,4,149,2,0,0,0,0,1,0
4166,0.7,0.74,3,157,3,0,0,0,1,0,0
4173,0.74,0.52,3,170,3,0,0,0,0,1,0
4195,0.73,0.82,3,133,3,0,0,0,0,0,1
4197,0.67,0.66,6,152,3,0,0,0,0,0,1
4200,0.5,0.58,4,165,2,0,0,0,1,0,0
4206,0.8,0.77,3,171,2,0,0,0,0,0,1
4217,0.63,0.55,3,160,3,0,0,0,0,1,0
4230,0.77,0.79,3,200,4,0,0,0,0,0,1
4243,0.74,0.64,4,147,5,0,0,0,0,0,1
4261,0.91,0.68,4,187,2,0,0,0,0,1,0
4270,0.85,0.67,3,167,4,0,0,0,0,0,1
4275,0.88,0.58,5,266,3,1,0,0,0,0,1
4282,0.89,0.55,5,194,4,0,0,0,0,0,1
4296,0.84,0.62,5,217,3,0,0,0,0,1,0
4304,0.95,0.75,3,253,4,0,0,0,0,1,0
4307,0.61,0.98,3,138,5,1,0,0,0,0,1
4308,0.7,0.87,5,239,3,0,0,0,0,0,1
4312,0.59,0.9,2,219,2,1,0,0,0,0,1
4316,0.5,0.51,5,238,4,0,0,0,0,0,1
4332,0.98,0.76,4,221,3,1,0,0,0,1,0
4342,0.56,0.62,4,247,3,0,0,0,0,1,0
4344,0.91,0.56,4,251,4,0,0,0,0,0,1
4356,0.92,0.94,5,253,2,0,0,0,1,0,0
4370,0.9,0.77,4,236,3,0,0,0,0,1,0
4371,0.18,0.84,4,231,5,0,0,0,0,1,0
4373,0.87,0.51,4,233,3,0,0,0,0,1,0
4378,0.85,0.55,2,207,6,0,0,0,0,1,0
4384,0.48,0.77,3,197,3,0,0,0,0,0,1
4385,0.69,0.75,4,261,3,0,0,0,0,0,1
4393,0.94,0.47,5,131,6,0,0,0,0,0,1
4409,0.86,0.66,4,191,2,0,0,0,0,1,0
4417,0.82,0.78,5,231,2,1,0,0,0,1,0
4423,0.84,0.55,3,242,3,0,0,0,0,0,1
4424,0.88,0.71,4,250,3,0,0,0,0,0,1
4425,0.37,0.9,3,229,6,0,0,0,0,0,1
4426,0.88,0.66,4,133,2,0,0,0,0,0,1
4427,0.69,0.85,3,200,2,0,0,0,0,0,1
4429,0.76,0.57,5,139,4,0,0,0,0,0,1
4437,0.98,0.84,4,182,3,0,0,0,0,0,1
4449,0.75,0.86,6,148,4,0,0,0,0,1,0
4451,0.87,0.68,5,187,3,0,0,0,0,1,0
4459,0.69,0.82,4,273,4,0,0,0,0,0,1
4482,0.51,0.67,4,228,3,0,0,0,0,1,0
4489,0.5,0.85,2,143,3,0,0,0,0,1,0
4503,0.95,0.96,5,175,3,1,1,0,0,0,1
4513,0.21,0.87,4,148,5,0,0,0,0,0,1
4532,0.89,0.9,4,160,2,0,0,0,0,1,0
4545,0.82,0.89,4,196,3,0,1,0,0,0,1
4560,0.75,0.55,2,184,2,0,0,0,0,1,0
4563,0.87,0.95,4,251,3,0,0,0,0,0,1
4579,0.67,0.74,3,204,3,0,0,0,0,0,1
4594,0.22,0.89,4,262,4,0,0,0,1,0,0
4596,0.66,0.66,3,211,4,0,0,0,1,0,0
4598,0.95,0.54,4,180,5,0,0,0,1,0,0
4606,0.82,0.68,3,140,2,0,0,0,0,1,0
4608,0.88,0.84,3,266,3,0,0,0,0,1,0
4611,0.92,0.51,5,214,3,0,0,0,0,1,0
4625,0.78,0.67,4,260,3,0,0,0,0,0,1
4637,0.62,0.64,4,142,2,0,0,0,0,1,0
4646,0.8,0.94,4,141,3,1,0,0,0,0,1
4655,0.8,0.86,3,136,2,0,0,0,0,0,1
4660,0.9,0.69,4,274,2,0,0,0,0,0,1
4676,0.97,0.79,2,272,2,0,0,0,0,0,1
4678,0.49,0.77,2,254,2,0,0,0,0,1,0
4686,0.62,0.77,4,256,3,0,0,0,1,0,0
4729,0.6,0.9,4,178,3,0,1,0,1,0,0
4747,0.78,0.58,3,224,2,0,0,0,0,0,1
4750,0.15,0.42,4,238,3,0,0,0,0,0,1
4757,0.85,0.84,5,179,3,0,0,0,0,1,0
4764,0.89,0.75,3,134,3,0,0,0,0,1,0
4766,0.88,0.83,4,163,3,0,0,0,0,1,0
4768,0.93,0.96,3,268,4,0,0,0,0,1,0
4777,0.63,0.58,4,141,3,1,0,0,0,0,1
4784,0.3,0.68,3,229,6,0,0,0,0,0,1
4791,0.66,0.95,4,183,3,0,0,0,0,1,0
4792,0.62,0.66,3,208,3,0,0,0,0,1,0
4838,0.46,0.38,6,165,3,0,0,0,0,1,0
4842,0.15,0.7,4,220,4,0,0,0,0,1,0
4843,0.7,0.98,4,176,5,0,0,0,0,1,0
4868,0.86,0.55,3,269,2,0,0,0,0,1,0
4875,0.7,0.6,4,158,3,0,0,0,0,1,0
4884,0.66,0.91,5,199,3,1,0,0,0,1,0
4890,0.24,0.58,5,279,4,0,0,0,0,0,1
4897,0.85,0.81,4,164,4,0,0,0,0,0,1
4907,0.62,0.49,3,158,2,0,0,0,0,1,0
4923,0.77,0.88,2,169,3,0,0,0,0,0,1
4940,0.99,0.71,4,232,3,0,0,0,0,0,1
4945,0.53,0.98,3,219,4,0,0,0,0,1,0
4949,0.76,0.89,4,181,3,0,0,0,0,1,0
4976,0.73,0.53,3,205,2,0,0,0,0,0,1
5009,0.94,0.71,4,189,3,0,0,0,0,0,1
5034,0.47,0.51,6,190,5,0,1,0,0,0,1
5046,0.53,0.7,3,138,2,0,0,0,0,0,1
5049,0.6,0.54,3,265,3,1,0,0,0,0,1
5054,0.75,0.9,4,197,2,0,0,0,0,0,1
5059,0.51,0.72,4,163,4,0,1,0,0,0,1
5069,0.66,0.84,4,197,2,0,0,0,0,1,0
5075,0.98,0.42,5,226,3,0,0,0,0,1,0
5079,0.86,0.53,4,244,3,0,0,0,0,0,1
5092,0.97,0.87,2,175,6,0,0,0,1,0,0
5096,0.73,0.71,4,148,3,0,0,0,1,0,0
5113,0.93,0.61,3,166,3,0,0,0,0,0,1
5115,0.78,0.45,3,253,6,0,1,0,0,0,1
5123,0.79,0.73,4,226,3,0,0,0,0,0,1
5127,0.77,0.84,3,188,4,0,0,0,0,0,1
5134,0.62,0.91,3,195,3,0,0,0,0,0,1
5141,0.98,0.73,5,185,3,0,0,0,0,0,1
5156,0.99,0.76,4,185,5,0,0,0,0,1,0
5161,0.85,0.49,4,142,3,0,0,0,0,0,1
5188,0.71,0.94,4,246,3,0,0,0,0,1,0
5189,0.97,0.86,3,187,2,0,0,0,0,1,0
5194,0.26,0.71,6,189,2,0,0,0,1,0,0
5203,0.7,0.58,3,211,3,0,0,0,0,0,1
5204,0.51,0.49,4,182,2,0,0,0,0,0,1
5207,0.94,0.59,3,137,2,0,0,0,0,0,1
5209,0.74,0.66,3,177,2,0,0,0,0,1,0
5214,0.57,0.53,5,216,2,1,0,0,0,0,1
5219,0.55,0.8,4,260,3,0,0,0,1,0,0
5224,0.7,0.63,3,209,3,0,0,0,0,1,0
5226,0.93,0.94,3,183,2,0,0,0,0,1,0
5233,0.48,0.68,4,163,2,1,0,0,0,1,0
5235,0.91,0.79,5,273,4,1,0,0,0,0,1
5238,0.94,0.59,3,234,2,0,0,0,0,0,1
5258,0.66,0.6,3,262,2,1,0,0,0,1,0
5263,0.58,0.73,3,265,6,0,0,0,0,1,0
5286,0.64,0.78,5,148,4,0,0,0,1,0,0
5287,0.71,0.58,3,194,4,0,0,0,0,1,0
5295,0.73,0.66,3,244,3,0,0,0,0,1,0
5300,0.94,0.69,2,198,3,0,0,0,0,1,0
5310,0.63,0.87,5,248,2,0,0,0,0,1,0
5317,0.99,1.0,3,139,2,0,0,0,0,0,1
5323,0.62,0.64,5,150,3,1,0,0,0,0,1
5329,0.81,0.59,2,236,3,0,0,0,0,0,1
5330,0.59,0.51,3,203,2,1,0,0,0,0,1
5335,0.12,0.73,6,166,3,0,0,0,0,1,0
5338,0.73,0.86,4,138,2,0,0,0,0,1,0
5345,0.83,0.85,4,201,2,1,0,0,0,1,0
5358,0.66,0.89,3,257,3,0,0,0,0,0,1
5361,0.56,0.4,2,255,3,0,0,0,0,0,1
5366,0.89,0.93,4,245,4,0,0,0,0,0,1
5396,0.87,0.82,4,248,2,0,0,0,0,0,1
5398,0.54,1.0,3,169,2,0,0,0,0,0,1
5405,0.54,0.64,3,203,4,0,0,0,0,0,1
5409,0.53,0.84,3,151,3,0,0,0,0,1,0
5411,0.2,0.51,2,163,2,0,0,0,0,1,0
5421,0.97,0.91,3,246,2,0,0,0,0,1,0
5439,0.66,0.5,4,263,3,0,0,0,1,0,0
5445,0.56,0.91,4,188,2,1,0,0,0,1,0
5455,0.62,0.72,2,180,2,1,0,0,0,1,0
5457,0.96,0.75,3,231,3,0,0,0,0,1,0
5496,0.65,0.56,3,259,3,0,0,0,0,0,1
5499,0.84,0.49,5,189,2,0,0,0,0,0,1
5504,0.99,0.77,4,184,3,0,0,0,0,0,1
5510,0.55,0.85,4,273,2,0,0,0,0,0,1
5511,0.71,0.94,4,209,3,0,0,0,0,0,1
5512,0.72,0.68,3,135,4,0,0,0,0,0,1
5523,0.62,0.43,2,106,2,0,1,0,1,0,0
5527,0.61,0.61,4,239,2,0,1,0,1,0,0
5528,0.79,0.71,4,222,3,0,1,0,1,0,0
5542,0.81,0.77,5,249,2,0,0,0,0,1,0
5543,0.77,0.83,3,204,3,0,0,0,0,1,0
5544,0.52,0.86,5,256,3,0,0,0,0,0,1
5561,0.28,0.97,4,102,3,0,0,0,1,0,0
5566,0.98,0.6,4,191,3,0,0,0,0,1,0
5577,0.67,0.91,3,147,3,0,0,0,0,0,1
5578,0.47,0.55,2,156,2,0,0,0,0,0,1
5580,0.88,0.71,5,246,3,0,0,0,0,0,1
5584,0.23,0.96,2,234,4,0,0,0,0,0,1
5594,0.37,0.45,6,100,5,1,0,0,0,0,1
5596,0.62,0.98,4,107,2,0,0,0,0,1,0
5600,0.22,0.58,2,255,5,0,0,0,0,0,1
5601,0.63,0.79,5,215,2,1,0,0,0,0,1
5604,0.22,0.52,6,217,6,0,0,0,0,0,1
5613,1.0,0.54,3,151,2,1,0,0,0,1,0
5633,0.9,0.64,4,139,3,1,0,0,0,0,1
5640,0.21,0.76,4,165,6,1,0,0,0,1,0
5651,0.15,0.76,4,255,6,0,0,0,0,1,0
5655,0.17,0.86,3,286,6,0,0,0,1,0,0
5656,0.72,0.71,5,248,2,0,0,0,0,1,0
5665,0.5,0.52,4,178,3,0,0,0,0,0,1
5675,0.95,0.74,3,212,3,0,0,0,0,0,1
5680,0.91,0.74,3,139,5,1,0,0,0,0,1
5690,0.4,0.62,3,283,5,0,0,0,0,1,0
5703,0.81,0.55,3,127,4,0,0,0,0,0,1
5705,0.9,0.58,5,260,2,0,0,0,0,0,1
5706,0.98,0.9,4,247,2,0,0,0,0,0,1
5711,0.68,0.96,4,255,3,0,0,0,0,0,1
5725,0.57,0.61,5,254,5,0,0,0,0,1,0
5729,0.78,0.67,4,221,3,1,0,0,0,1,0
5731,0.59,0.66,3,166,3,1,0,0,0,1,0
5732,0.67,0.89,2,173,3,0,0,0,0,1,0
5737,0.81,0.49,2,205,5,1,0,0,0,1,0
5753,0.52,0.53,2,286,3,0,0,0,0,0,1
5755,0.44,0.92,6,268,4,1,0,0,0,0,1
5761,0.88,0.53,3,188,3,0,0,0,0,1,0
5764,0.3,0.55,6,178,2,0,0,0,0,1,0
5772,0.77,0.83,6,271,3,0,0,0,0,1,0
5782,0.85,0.77,5,263,3,0,0,0,0,0,1
5789,0.75,1.0,4,272,4,1,0,0,0,0,1
5793,0.8,0.72,3,271,2,0,0,0,0,0,1
5806,1.0,0.71,4,216,2,0,0,0,0,1,0
5809,0.73,0.81,5,173,3,0,0,0,0,1,0
5824,0.98,0.65,4,263,2,1,0,0,0,0,1
5829,0.74,0.85,4,105,5,0,0,0,1,0,0
5842,0.59,0.94,4,265,3,0,0,0,0,1,0
5875,0.8,0.99,6,178,5,0,0,0,0,1,0
5877,0.69,0.56,3,183,4,1,0,0,0,1,0
5893,0.69,0.65,4,136,2,0,0,0,0,0,1
5905,0.91,0.66,4,163,3,0,0,0,0,1,0
5918,0.84,0.67,3,139,2,0,0,0,0,1,0
5927,0.72,0.39,5,111,5,0,0,0,0,1,0
5930,0.65,0.95,3,266,3,1,0,0,0,1,0
5932,0.86,0.63,4,162,2,0,0,0,0,0,1
5933,0.91,0.9,3,243,3,0,0,0,0,0,1
5938,1.0,0.59,5,182,3,1,0,0,0,0,1
5978,0.56,0.83,5,275,2,0,0,0,0,0,1
5988,0.72,0.99,4,227,3,0,0,0,1,0,0
6022,0.77,0.66,6,181,4,0,0,0,1,0,0
6028,0.21,0.94,3,287,5,0,0,0,1,0,0
6043,0.58,0.62,3,213,2,0,0,0,0,0,1
6064,0.73,0.59,4,214,5,0,0,0,0,0,1
6067,0.66,0.61,3,156,3,1,0,0,0,0,1
6084,0.57,0.65,5,144,3,1,0,0,0,1,0
6100,0.97,0.89,5,265,2,0,0,0,0,1,0
6101,0.76,0.77,5,257,3,0,0,0,0,0,1
6115,0.63,0.86,4,169,2,0,0,0,1,0,0
6116,0.45,0.75,4,169,2,0,0,0,0,1,0
6123,0.86,0.92,3,260,2,0,0,0,0,1,0
6143,0.52,0.73,4,245,4,0,0,0,0,0,1
6199,0.81,0.51,4,271,2,0,0,0,0,1,0
6211,0.57,0.72,4,221,3,0,0,0,0,0,1
6228,0.76,0.8,4,226,5,0,0,0,0,1,0
6231,0.54,0.91,3,142,2,0,0,0,0,1,0
6232,0.84,0.79,4,258,4,0,0,0,0,1,0
6243,0.29,0.88,6,183,4,0,0,0,0,0,1
6244,0.54,0.93,3,124,5,0,0,0,0,0,1
6245,0.93,0.73,4,153,2,1,0,0,0,0,1
6249,0.6,0.78,6,211,4,1,0,0,0,0,1
6250,0.49,0.94,5,136,3,0,0,0,0,0,1
6251,0.65,0.75,4,153,2,0,0,0,0,0,1
6252,0.6,0.71,5,263,2,1,0,0,0,0,1
6270,0.73,0.49,3,168,2,1,0,0,0,1,0
6274,0.46,0.87,5,254,5,1,0,0,0,1,0
6298,0.6,0.85,5,187,4,0,0,0,0,0,1
6309,0.94,0.66,5,219,3,0,0,0,0,1,0
6313,0.24,0.73,4,273,5,0,0,0,0,1,0
6315,0.76,0.65,4,240,3,0,0,0,0,1,0
6325,0.84,0.55,4,149,2,0,0,0,0,0,1
6327,1.0,0.84,3,185,3,0,0,0,0,0,1
6330,0.56,0.56,3,162,2,0,0,0,1,0,0
6357,0.16,0.82,5,121,2,0,0,0,0,0,1
6359,0.69,0.69,4,195,2,0,0,0,0,0,1
6362,0.61,0.53,4,266,3,0,0,0,0,0,1
6369,0.91,0.81,4,139,2,0,0,0,1,0,0
6370,0.55,0.59,4,230,3,0,0,0,0,1,0
6371,0.7,0.73,4,240,2,1,0,0,0,0,1
6378,0.67,0.83,3,260,3,0,0,0,0,1,0
6379,0.89,0.57,3,113,3,0,0,0,0,1,0
6384,0.38,0.78,4,159,5,0,0,0,0,1,0
6385,0.62,0.57,3,223,3,1,0,0,0,1,0
6387,0.61,0.62,2,192,2,1,0,0,0,1,0
6406,0.71,0.62,3,222,3,0,0,0,0,0,1
6413,0.7,0.6,3,224,3,0,0,0,0,0,1
6424,0.5,0.89,3,187,4,1,0,0,0,0,1
6438,0.83,0.76,3,262,2,0,0,0,0,0,1
6441,0.5,0.66,4,155,2,0,0,0,0,0,1
6446,0.69,0.93,3,228,4,0,0,0,0,0,1
6450,0.6,0.87,3,196,3,1,0,0,1,0,0
6458,0.67,0.76,5,181,3,0,0,0,1,0,0
6473,0.88,0.8,3,166,2,0,0,0,0,1,0
6486,0.51,0.83,3,136,3,0,0,0,1,0,0
6492,0.64,0.57,4,217,3,0,0,0,1,0,0
6496,0.86,0.87,5,156,4,0,0,0,0,1,0
6504,0.56,0.5,3,156,3,1,0,0,0,0,1
6508,0.82,0.7,3,149,2,0,0,0,0,0,1
6515,0.32,0.37,3,167,3,0,0,0,0,0,1
6517,0.66,0.59,3,145,3,0,0,0,0,0,1
6521,0.72,0.83,3,132,2,0,0,0,0,0,1
6538,0.75,0.84,3,145,3,1,0,0,0,1,0
6542,0.71,0.6,2,251,3,0,0,0,0,1,0
6543,0.81,0.73,4,258,2,0,0,0,0,1,0
6545,0.57,0.52,3,143,2,0,0,0,0,1,0
6548,0.48,0.87,3,267,2,0,0,0,0,1,0
6572,0.36,0.74,6,280,3,0,0,0,0,1,0
6580,0.52,0.82,4,206,2,1,0,0,1,0,0
6588,0.47,0.71,2,241,4,0,0,0,0,1,0
6603,0.46,0.38,6,140,3,0,0,0,1,0,0
6615,0.52,0.98,4,272,2,0,0,0,0,1,0
6618,0.88,0.65,3,268,2,0,0,0,1,0,0
6623,0.52,0.66,5,184,3,0,0,0,0,1,0
6639,0.77,0.71,3,134,3,0,0,0,0,0,1
6640,0.32,0.75,3,255,4,0,0,0,0,0,1
6646,0.49,0.56,5,202,2,0,0,0,0,0,1
6654,0.61,0.82,3,209,2,0,0,0,0,1,0
6664,0.56,0.51,4,140,2,0,0,0,0,1,0
6668,0.36,0.63,3,130,5,0,0,0,0,1,0
6669,0.56,0.85,5,230,3,0,0,0,0,0,1
6672,0.48,0.52,3,280,2,0,0,0,0,0,1
6696,0.77,0.9,4,163,3,0,0,0,0,1,0
6705,0.63,0.79,2,206,5,0,0,0,0,1,0
6721,0.66,0.81,5,135,2,0,0,0,0,1,0
6722,0.63,0.88,5,260,3,0,0,0,0,0,1
6727,0.85,0.85,3,182,3,0,0,0,0,1,0
6732,0.91,0.71,5,156,3,0,0,0,0,1,0
6738,0.71,0.83,5,206,3,0,0,0,0,1,0
6762,0.85,0.8,4,158,3,0,0,0,0,0,1
6764,0.86,0.53,3,163,3,0,0,0,0,0,1
6780,0.83,0.71,3,243,2,1,0,0,0,1,0
6784,0.89,0.52,4,243,5,0,0,0,0,0,1
6785,0.64,0.94,3,148,2,0,0,0,0,0,1
6789,0.63,0.81,4,265,2,0,0,0,0,0,1
6801,0.75,0.63,4,261,3,1,0,0,0,1,0
6807,0.96,0.99,4,233,3,0,0,0,0,1,0
6809,0.97,1.0,3,198,2,0,0,0,0,1,0
6816,0.74,0.86,5,153,2,0,0,0,0,1,0
6818,0.87,0.92,4,141,3,0,0,0,0,1,0
6827,0.53,0.82,3,133,3,0,0,0,0,0,1
6838,0.88,0.5,3,170,3,0,0,0,0,0,1
6843,0.55,0.66,3,134,3,0,0,0,0,1,0
6850,0.95,0.49,3,188,3,0,0,0,0,1,0
6867,0.81,0.8,3,183,2,1,0,0,0,0,1
6868,0.51,0.74,3,271,4,0,0,0,0,0,1
6871,0.51,0.8,3,254,2,0,0,0,0,0,1
6875,0.8,0.74,5,181,4,1,0,0,0,0,1
6892,0.5,0.57,3,219,3,0,0,0,0,0,1
6914,0.69,1.0,5,237,3,0,0,0,1,0,0
6924,0.36,0.93,3,162,5,0,0,0,0,1,0
6961,0.65,0.53,4,160,3,0,0,0,0,1,0
6968,0.85,0.97,4,210,2,0,0,0,0,0,1
6983,0.79,0.74,3,238,2,0,0,0,0,0,1
6986,0.3,0.44,5,128,4,1,0,0,0,0,1
6992,0.63,0.94,4,145,3,0,0,0,0,0,1
7004,0.85,0.87,6,232,6,0,0,0,0,1,0
7020,0.62,0.73,3,138,3,0,0,0,0,0,1
7022,0.85,0.99,3,201,3,0,0,0,0,0,1
7029,0.22,0.61,6,237,5,0,0,0,1,0,0
7035,0.8,0.82,4,202,3,0,0,0,0,1,0
7039,0.81,0.45,6,98,3,0,0,0,0,1,0
7045,0.58,0.59,4,224,3,0,0,0,1,0,0
7047,0.92,0.82,4,207,4,0,0,0,0,1,0
7050,0.68,0.84,3,209,3,0,0,0,1,0,0
7054,0.22,0.64,6,260,4,0,0,0,1,0,0
7091,0.96,1.0,5,148,3,0,0,0,0,1,0
7110,0.99,0.48,5,202,2,0,0,0,0,0,1
7112,0.51,0.96,4,204,3,1,0,0,0,0,1
7119,0.46,0.79,2,108,3,0,0,0,0,1,0
7122,0.78,0.68,5,168,3,0,0,0,0,1,0
7138,0.8,0.98,3,209,3,0,0,0,0,0,1
7147,0.36,0.95,6,276,2,0,0,0,0,1,0
7166,0.16,0.57,5,144,4,1,0,0,0,1,0
7169,0.21,0.98,6,208,5,1,0,0,0,1,0
7195,0.51,0.58,4,169,2,0,0,0,0,1,0
7196,0.51,0.83,3,133,3,0,0,0,0,1,0
7200,0.89,0.76,3,251,2,1,0,0,0,1,0
7203,0.66,0.9,3,250,2,0,0,0,0,1,0
7216,0.72,0.62,4,252,2,1,0,0,0,0,1
7237,0.65,1.0,4,195,3,0,0,0,0,1,0
7240,0.2,0.76,5,188,3,0,0,0,0,1,0
7245,0.75,0.96,4,150,2,0,0,0,0,1,0
7253,0.94,0.58,4,159,3,0,0,0,0,0,1
7259,0.86,0.91,4,182,2,0,0,0,0,0,1
7265,0.99,0.79,4,172,2,0,0,0,0,0,1
7266,0.95,0.58,4,188,3,0,0,0,0,1,0
7280,0.61,0.82,3,157,2,0,0,0,0,1,0
7282,0.5,0.94,3,262,4,0,0,0,0,1,0
7292,0.79,0.87,4,253,2,0,0,0,0,0,1
7318,0.49,0.49,2,245,3,0,0,0,0,1,0
7320,0.75,0.98,2,161,3,0,0,0,0,1,0
7329,0.73,1.0,4,146,3,0,0,0,0,0,1
7337,0.77,0.72,4,223,3,0,0,0,0,0,1
7343,0.54,0.61,3,152,3,0,0,0,0,0,1
7344,0.45,0.71,2,172,2,0,0,0,0,1,0
7350,0.6,0.99,4,160,3,0,0,0,0,1,0
7354,0.9,0.78,3,162,2,0,0,0,0,0,1
7370,0.84,0.52,5,171,3,0,0,0,0,0,1
7377,0.65,0.77,4,273,2,0,0,0,1,0,0
7380,0.69,0.8,5,203,2,1,0,0,1,0,0
7381,0.71,0.56,3,177,4,0,0,0,1,0,0
7395,0.63,0.83,4,243,4,0,0,0,0,1,0
7398,0.96,0.76,4,158,3,0,0,0,0,1,0
7419,0.77,0.57,4,238,3,0,0,0,1,0,0
7424,0.23,0.99,5,176,4,1,0,0,0,1,0
7431,0.35,0.52,3,155,3,0,0,0,0,1,0
7437,0.98,0.8,3,166,2,0,0,0,0,0,1
7446,0.74,0.95,3,157,4,0,0,0,0,0,1
7459,0.93,0.65,4,258,3,0,0,0,0,0,1
7475,0.75,0.57,3,158,2,1,0,0,0,1,0
7476,0.65,0.48,4,229,3,0,0,0,1,0,0
7484,0.68,0.88,5,256,2,0,0,0,0,0,1
7492,0.15,0.98,2,96,2,0,0,0,1,0,0
7493,0.82,0.63,3,171,3,0,0,0,0,0,1
7508,0.76,0.81,4,193,3,1,0,0,0,1,0
7515,0.94,0.77,5,233,4,0,0,0,1,0,0
7523,0.48,0.79,3,180,2,0,0,0,0,0,1
7535,0.45,0.76,4,143,2,1,0,0,0,0,1
7548,0.96,0.78,3,209,2,0,0,0,1,0,0
7550,0.22,0.62,6,142,3,0,0,0,0,1,0
7560,0.31,0.62,2,139,3,0,0,0,0,0,1
7576,0.66,0.83,4,234,4,0,0,0,0,0,1
7582,0.55,0.97,4,136,4,0,0,0,0,1,0
7589,0.67,0.48,6,107,2,1,0,0,0,1,0
7603,0.58,0.95,4,173,3,0,0,0,0,0,1
7610,0.49,0.83,2,185,6,0,0,0,0,0,1
7617,0.59,0.56,5,162,4,0,0,0,0,1,0
7624,0.85,0.49,4,159,3,0,0,0,0,1,0
7627,0.58,0.86,3,182,3,0,0,0,0,1,0
7632,0.55,0.61,4,272,4,1,0,0,0,1,0
7634,0.75,0.9,4,185,3,0,0,0,0,1,0
7643,0.75,0.53,5,235,3,0,0,0,0,0,1
