,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,left,salary_high,salary_low,salary_medium
7768,0.54,0.45,4,137,3,1,0,0,0,0,1
7776,0.83,0.9,3,179,2,1,0,0,0,1,0
7777,0.48,0.9,4,224,3,0,0,0,0,1,0
7778,0.89,0.56,4,241,5,0,0,0,0,1,0
7793,0.89,0.73,3,274,2,0,0,0,0,0,1
7805,0.17,0.45,2,119,3,0,0,0,0,0,1
7809,0.43,0.44,5,213,3,0,0,0,0,1,0
7816,0.3,0.88,5,245,4,0,0,0,0,1,0
7905,0.54,0.62,2,141,2,0,0,0,0,0,1
7912,0.46,0.6,4,119,5,0,0,0,0,0,1
7914,0.92,0.79,3,243,4,0,0,0,0,0,1
7919,0.8,1.0,3,177,2,0,0,0,0,0,1
7944,0.88,0.66,4,218,4,1,0,0,0,1,0
7947,0.98,0.73,2,237,3,0,0,0,0,0,1
7968,0.45,0.61,5,179,5,0,0,0,0,1,0
7989,0.36,0.45,2,135,3,1,0,0,1,0,0
7997,0.61,0.86,4,153,5,0,0,0,0,0,1
7999,0.85,0.55,3,226,4,0,0,0,0,1,0
8007,0.75,0.74,3,186,3,1,0,0,0,0,1
8010,0.35,0.67,2,116,3,0,0,0,0,1,0
8030,0.76,0.97,5,172,3,0,0,0,0,0,1
8031,0.66,0.95,4,224,2,0,0,0,0,0,1
8036,0.9,0.63,4,134,3,1,0,0,0,0,1
8040,0.54,0.63,5,259,2,0,0,0,0,0,1
8060,0.75,0.99,5,189,3,0,0,0,0,1,0
8067,0.61,0.5,4,175,3,0,0,0,0,0,1
8082,0.65,0.71,3,170,2,0,0,0,0,1,0
8104,0.87,0.96,4,151,3,1,0,0,0,0,1
8109,0.53,0.97,4,249,3,0,0,0,0,0,1
8134,0.72,0.88,3,236,3,0,0,0,0,1,0
8143,0.96,0.51,5,152,3,0,0,0,0,0,1
8151,0.39,0.87,5,257,5,1,0,0,0,0,1
8177,0.49,0.67,6,286,4,0,0,0,0,1,0
8188,0.78,0.61,4,268,3,0,0,0,0,0,1
8194,0.79,0.52,3,134,2,1,0,0,0,0,1
8204,0.77,0.85,5,192,2,0,0,0,0,1,0
8222,0.52,0.55,5,192,3,0,0,0,0,0,1
8232,0.66,0.65,4,244,2,0,0,0,0,0,1
8239,0.97,0.88,5,173,3,0,0,0,0,1,0
8252,0.55,0.87,4,200,3,0,0,0,0,1,0
8263,0.76,0.72,3,275,4,1,0,0,0,0,1
8272,0.69,0.8,5,263,3,1,0,0,0,0,1
8276,0.89,0.93,3,181,3,0,0,0,0,1,0
8279,0.88,0.68,5,224,2,0,0,0,0,1,0
8332,0.6,0.57,3,203,2,0,0,0,0,1,0
8358,0.49,0.8,3,227,4,1,0,0,0,1,0
8396,0.55,0.87,3,215,2,0,0,0,0,0,1
8397,0.74,0.56,4,254,2,0,0,0,0,1,0
8402,0.56,0.61,3,224,3,0,0,0,0,1,0
8417,0.62,0.64,5,187,3,0,0,0,0,0,1
8418,0.54,0.48,3,275,2,0,0,0,1,0,0
8420,0.84,0.55,4,270,3,1,0,0,0,0,1
8438,0.59,0.45,2,171,2,0,0,0,0,1,0
8443,0.58,0.84,3,258,4,0,0,0,0,1,0
8455,0.66,0.38,4,145,5,0,0,0,0,0,1
8478,0.58,0.63,5,191,3,1,0,0,1,0,0
8496,0.66,0.82,4,257,3,1,0,0,0,0,1
8498,0.98,0.94,3,179,3,0,0,0,0,0,1
8510,0.72,0.95,4,230,3,0,0,0,0,1,0
8525,0.55,0.64,6,148,4,0,0,0,0,1,0
8555,0.85,0.6,3,218,3,0,0,0,0,1,0
8575,0.83,0.59,4,197,4,0,0,0,0,0,1
8580,0.84,0.95,5,199,3,0,0,0,1,0,0
8581,0.71,0.84,3,139,2,0,0,0,0,1,0
8593,0.36,0.39,3,98,3,0,0,0,0,1,0
8607,0.76,0.79,3,162,2,1,0,0,0,0,1
8611,0.55,0.57,5,280,6,1,0,0,0,0,1
8631,0.19,0.91,5,145,3,0,0,0,0,1,0
8638,0.58,0.69,3,252,3,0,0,0,0,1,0
8643,0.88,0.96,4,262,3,0,0,0,0,0,1
8646,0.51,0.73,4,174,3,0,0,0,0,0,1
8665,0.63,0.74,5,227,2,0,0,0,0,1,0
8680,0.15,0.96,5,201,6,0,0,0,0,1,0
8681,0.22,0.98,4,185,3,0,0,0,0,1,0
8685,0.79,0.57,3,168,2,0,0,0,0,0,1
8705,0.29,0.85,2,248,6,1,0,0,0,1,0
8716,0.55,0.99,4,238,3,0,0,0,0,1,0
8723,0.99,0.57,3,189,4,1,0,0,0,0,1
8725,0.24,0.81,4,217,5,0,0,0,0,0,1
8733,0.74,0.58,3,220,2,0,0,0,1,0,0
8745,0.52,0.58,4,134,3,0,0,0,0,1,0
8754,0.66,0.69,3,257,2,0,0,0,0,0,1
8767,0.89,0.9,3,231,3,0,0,0,0,0,1
8770,0.57,0.46,3,207,3,0,0,0,0,0,1
8773,0.97,0.69,4,134,3,0,0,0,1,0,0
8778,0.68,0.58,3,217,2,0,0,0,1,0,0
8801,0.93,0.68,3,137,3,1,0,0,0,0,1
8817,0.73,0.64,3,202,4,0,0,0,1,0,0
8830,0.52,0.63,4,136,2,0,0,0,0,0,1
8833,0.4,0.43,3,128,3,0,0,0,0,0,1
8858,0.73,0.6,4,222,3,0,0,0,0,0,1
8880,0.8,0.6,3,247,2,0,0,0,0,0,1
8886,0.62,0.87,3,151,2,1,0,0,0,0,1
8953,0.71,0.91,3,261,3,0,0,0,0,1,0
8970,0.98,0.77,4,144,4,0,0,0,0,0,1
8984,0.82,0.87,3,206,2,0,0,0,0,1,0
8985,0.63,0.57,5,149,3,0,0,0,0,1,0
9003,0.59,1.0,4,275,3,0,0,0,0,0,1
9015,0.66,1.0,4,192,2,0,0,0,0,1,0
9038,0.84,0.65,4,264,2,0,0,0,0,0,1
9040,0.64,0.52,4,271,2,1,0,0,0,0,1
9050,0.61,0.9,4,216,3,0,0,0,0,0,1
9052,0.89,0.65,3,208,2,0,0,0,0,1,0
9058,0.78,0.84,4,173,3,0,0,0,0,1,0
9088,0.86,0.89,3,250,2,0,0,0,0,0,1
9122,0.8,0.85,4,239,3,0,0,0,0,0,1
9123,0.62,0.49,4,174,3,0,0,0,0,0,1
9126,0.64,0.91,4,150,3,0,0,0,0,1,0
9144,0.16,0.89,4,196,3,1,0,0,0,1,0
9154,0.68,0.83,5,267,3,0,0,0,0,0,1
9156,0.52,0.78,3,181,3,0,0,0,0,0,1
9187,0.9,0.55,4,211,3,0,0,0,0,0,1
9194,0.7,0.77,4,266,2,0,0,0,0,1,0
9272,0.95,0.51,3,254,4,0,0,0,0,0,1
9273,0.5,0.64,3,249,2,1,0,0,0,1,0
9291,0.57,0.65,4,265,3,0,0,0,0,1,0
9304,0.51,0.69,3,135,3,0,0,0,0,0,1
9328,0.29,0.57,5,149,3,0,0,0,0,1,0
9336,0.97,0.66,4,218,3,0,0,0,1,0,0
9350,0.19,0.79,5,171,3,1,0,0,0,1,0
9361,0.66,0.84,3,170,4,0,0,0,0,1,0
9375,0.61,0.5,3,231,3,0,0,0,1,0,0
9378,0.94,0.62,3,147,3,0,0,0,0,1,0
9386,0.78,0.56,3,271,4,0,0,0,0,0,1
9392,0.5,0.97,2,252,4,0,0,0,0,0,1
9410,0.81,0.49,4,285,4,0,0,0,0,1,0
9421,0.69,0.75,4,249,4,0,0,0,0,0,1
9427,0.98,0.54,4,178,3,0,0,0,0,1,0
9441,0.78,0.9,4,238,2,0,0,0,0,1,0
9458,0.51,0.89,3,230,4,0,0,0,0,1,0
9471,0.52,0.74,3,160,2,0,0,0,1,0,0
9496,0.25,0.94,6,199,4,0,0,0,0,0,1
9503,0.51,0.59,4,169,3,0,0,0,0,1,0
9511,0.5,0.53,3,121,4,0,0,0,0,1,0
9519,0.83,0.51,4,199,3,0,0,0,0,1,0
9533,0.29,0.85,4,211,2,0,0,0,0,1,0
9576,0.24,0.58,3,184,5,1,0,0,0,0,1
9619,0.68,0.65,3,243,2,0,0,0,0,0,1
9622,0.8,0.7,3,238,2,0,0,0,0,0,1
9623,0.57,0.64,4,151,2,0,0,0,0,0,1
9648,0.61,0.46,4,172,3,0,0,0,0,1,0
9652,0.53,0.64,2,109,3,0,0,0,0,0,1
9675,0.54,0.74,4,160,6,0,0,0,0,1,0
9681,0.31,0.7,4,182,3,0,0,0,0,0,1
9691,0.66,0.75,4,235,3,0,0,0,0,0,1
9708,0.47,0.43,3,120,3,0,0,0,1,0,0
9710,0.87,0.62,4,202,3,0,0,0,1,0,0
9764,0.66,0.89,3,242,3,0,0,0,0,0,1
9769,1.0,0.67,5,241,4,0,0,0,0,0,1
9772,0.5,0.83,2,220,2,1,0,0,0,0,1
9798,0.73,0.6,3,252,4,1,0,0,0,1,0
9811,0.84,0.62,5,245,4,0,0,0,0,0,1
9839,0.37,0.41,6,101,3,0,0,0,0,1,0
9846,0.67,0.5,5,219,3,0,0,0,0,0,1
9847,0.6,0.99,5,161,3,0,0,0,1,0,0
9903,0.73,0.87,4,263,2,0,0,0,0,1,0
9916,0.6,0.59,3,237,4,1,0,0,0,1,0
9926,0.88,0.56,4,243,4,0,0,0,0,0,1
9943,0.98,0.9,3,186,4,0,0,0,0,1,0
9952,0.5,0.75,4,239,2,0,0,0,0,1,0
9977,0.91,0.59,3,266,2,0,0,0,0,0,1
9994,0.55,0.58,5,208,3,0,0,0,0,1,0
10043,0.55,0.79,3,254,3,1,0,0,0,0,1
10052,0.68,0.73,3,250,2,0,0,0,0,0,1
10074,0.85,0.76,3,197,5,0,0,0,0,0,1
10088,0.81,0.77,4,239,3,0,0,0,0,0,1
10093,0.8,0.87,5,251,3,0,0,0,0,0,1
10094,0.85,0.69,3,263,3,0,0,0,0,0,1
10109,0.95,0.65,3,273,4,0,0,0,0,1,0
10126,0.93,0.71,4,272,2,0,0,0,0,0,1
10151,0.59,0.73,3,195,2,0,0,0,0,0,1
10215,0.65,0.71,4,186,2,0,0,0,0,1,0
10220,0.57,0.54,4,210,3,0,0,0,0,1,0
10240,0.96,0.62,5,230,2,0,0,0,0,0,1
10242,0.51,0.51,2,271,3,0,0,0,0,0,1
10243,1.0,0.63,2,105,2,0,0,0,0,0,1
10247,0.84,0.76,5,243,3,0,0,0,0,0,1
10262,0.77,0.95,3,246,3,0,0,0,0,1,0
10276,0.78,0.95,3,155,3,1,0,0,0,0,1
10339,0.14,0.76,5,215,4,0,0,0,0,1,0
10342,0.66,0.67,4,268,2,0,0,0,1,0,0
10360,0.12,0.7,5,277,3,0,0,0,0,0,1
10385,0.99,0.5,4,173,3,0,0,0,0,1,0
10421,0.61,0.84,3,206,2,0,0,0,0,1,0
10433,0.52,0.83,4,180,2,0,0,0,0,0,1
10438,0.53,0.52,2,135,4,0,0,0,0,0,1
10440,0.87,0.73,5,111,4,0,0,0,1,0,0
10454,0.55,0.93,4,251,4,1,0,0,0,1,0
10459,0.49,0.89,3,213,2,0,0,0,0,1,0
10472,0.71,1.0,5,210,3,0,0,0,0,0,1
10487,0.56,0.69,5,198,3,0,0,0,0,1,0
10498,0.98,0.56,5,188,3,0,0,0,0,1,0
10502,0.58,0.91,5,185,2,0,0,0,0,1,0
10510,0.37,0.52,4,151,2,0,0,0,0,0,1
10525,0.75,0.53,3,244,2,0,0,0,0,1,0
10544,0.61,0.78,4,198,3,0,0,0,0,0,1
10554,0.64,0.61,4,136,3,0,0,0,1,0,0
10560,0.92,0.4,2,238,3,0,0,0,0,1,0
10562,0.37,0.37,5,173,2,0,0,0,0,1,0
10575,0.59,0.73,2,230,3,0,0,0,0,1,0
10579,0.52,0.79,4,234,3,0,0,0,0,1,0
10590,0.56,0.83,3,236,3,1,0,0,0,0,1
10620,0.39,0.37,5,156,4,0,0,0,0,0,1
10647,0.58,0.69,4,165,3,0,0,0,0,1,0
10698,0.88,0.65,5,228,3,0,0,0,0,0,1
10701,0.22,0.61,3,148,5,0,0,0,0,0,1
10707,0.96,0.55,3,225,4,1,0,0,0,0,1
10715,0.64,0.49,3,241,3,0,0,0,0,0,1
10716,0.98,0.91,3,165,2,1,0,0,0,0,1
10718,0.96,0.49,5,137,3,0,0,0,0,0,1
10748,0.14,0.73,6,237,5,0,0,0,0,0,1
10752,0.94,0.69,5,145,2,0,0,0,0,0,1
10754,0.7,0.73,4,182,3,0,0,0,0,0,1
10767,0.19,0.85,5,249,3,0,0,0,0,1,0
10777,0.69,0.63,5,140,4,0,1,0,1,0,0
10778,0.92,0.98,3,257,3,0,1,0,0,0,1
10796,1.0,0.55,4,186,4,1,0,0,0,0,1
10816,0.78,0.54,3,161,3,0,0,0,0,0,1
10821,0.7,0.6,5,208,3,0,0,0,0,0,1
10848,0.83,0.86,4,98,4,0,0,0,0,1,0
10890,0.55,0.54,3,233,2,0,0,0,0,1,0
10892,0.64,0.91,3,165,3,1,0,0,0,1,0
10893,0.59,0.97,5,179,6,0,0,0,0,0,1
10902,0.76,0.92,3,176,2,0,0,0,0,0,1
10933,0.58,0.97,3,274,4,1,1,0,0,0,1
10979,0.97,0.63,5,258,2,0,0,0,0,0,1
10991,0.73,0.68,3,121,5,0,0,0,0,1,0
11067,0.51,0.62,4,185,3,0,0,0,0,1,0
11074,0.9,0.93,3,209,3,0,0,0,0,0,1
11089,0.72,0.98,4,156,3,0,0,0,0,0,1
11098,0.69,0.83,4,252,3,0,0,0,0,0,1
11108,0.95,0.8,3,225,2,0,0,0,1,0,0
11125,0.54,0.83,4,201,8,1,0,0,0,0,1
11162,0.78,0.89,4,137,3,0,0,0,0,0,1
11163,0.77,0.75,4,191,3,0,0,0,0,0,1
11167,0.55,0.96,3,194,3,0,0,0,0,0,1
11170,0.93,0.98,3,241,3,0,0,0,0,0,1
11174,0.61,0.97,6,286,4,0,0,0,0,0,1
11181,0.37,0.41,2,113,3,0,1,0,0,0,1
11188,0.79,0.82,5,158,2,0,0,0,0,1,0
11189,0.48,0.67,3,183,2,0,0,0,0,1,0
11199,0.84,0.85,4,207,10,0,0,0,0,1,0
11210,0.6,0.54,4,182,6,0,0,0,0,0,1
11211,0.5,0.82,2,286,6,0,0,0,0,0,1
11212,0.97,0.55,5,212,6,0,0,0,1,0,0
11263,0.98,0.98,4,170,10,0,0,0,0,0,1
11275,0.56,0.71,3,211,6,0,1,0,0,1,0
11284,0.9,0.51,4,137,6,0,0,0,0,0,1
11329,1.0,0.74,2,187,3,0,0,0,0,0,1
11370,0.21,0.43,5,175,2,1,0,0,1,0,0
11397,0.55,0.69,4,220,3,1,0,0,1,0,0
11401,0.97,0.79,5,259,3,0,1,0,0,0,1
11406,0.82,0.71,2,209,5,0,1,0,0,0,1
11410,0.17,0.78,3,239,6,0,0,0,0,1,0
11417,0.16,0.46,6,240,2,0,0,0,0,1,0
11437,0.89,0.63,4,270,3,1,0,0,0,0,1
11441,0.61,0.81,4,134,3,0,0,0,0,0,1
11456,0.19,0.8,6,157,6,1,0,0,0,1,0
11472,0.73,0.54,4,167,3,0,0,0,0,0,1
11496,0.31,0.86,3,266,7,0,0,0,0,1,0
11501,0.82,0.79,3,176,3,0,0,0,0,1,0
11536,0.56,0.98,5,171,3,1,0,0,0,1,0
11538,0.17,0.66,6,224,3,0,0,0,0,0,1
11563,0.65,0.54,4,147,10,0,0,0,0,1,0
11564,0.66,0.5,3,139,10,1,0,0,0,1,0
11613,0.56,0.85,3,265,10,1,0,0,0,1,0
11631,0.49,0.78,4,254,10,0,0,0,1,0,0
11637,0.94,0.64,5,247,10,0,0,0,0,0,1
11656,0.78,0.69,4,202,3,0,0,0,0,1,0
11672,0.5,0.68,3,245,4,0,0,0,0,0,1
11702,0.87,0.9,3,174,2,0,0,0,0,1,0
11720,0.31,0.63,3,150,3,1,0,0,0,0,1
11722,0.16,0.95,6,117,7,0,0,0,0,0,1
11733,0.74,0.74,5,160,3,1,0,0,1,0,0
11759,0.74,0.98,3,166,3,1,1,0,1,0,0
11775,0.66,0.72,4,271,3,0,0,0,0,1,0
11781,0.51,0.71,2,180,3,0,0,0,0,1,0
11792,0.56,0.74,3,265,3,0,0,0,0,0,1
11815,0.88,0.81,4,179,3,0,0,0,1,0,0
11857,0.79,0.62,5,167,3,0,0,0,0,1,0
11880,0.92,0.6,3,179,2,0,0,0,0,1,0
11881,0.66,0.66,4,273,4,1,0,0,0,1,0
11886,0.86,0.62,4,186,3,0,0,0,0,1,0
11907,0.66,0.96,3,243,3,1,0,0,0,0,1
11936,0.53,0.8,2,225,7,1,1,0,1,0,0
11975,0.59,0.77,3,272,8,0,0,0,1,0,0
11982,0.73,0.67,2,139,8,0,0,0,0,0,1
11989,0.9,0.76,3,255,7,0,0,0,0,1,0
12013,0.41,0.55,2,148,3,0,0,1,0,1,0
12027,0.4,0.49,2,135,3,0,0,1,0,1,0
12050,0.13,0.78,6,152,2,0,0,1,0,1,0
12052,0.38,0.55,2,134,3,0,0,1,0,1,0
12093,0.46,0.55,2,129,3,0,0,1,0,1,0
12106,0.91,1.0,4,257,5,0,0,1,0,0,1
12114,0.84,1.0,5,234,5,0,0,1,0,0,1
12118,0.37,0.57,2,133,3,0,0,1,0,1,0
12141,0.45,0.53,2,155,3,0,0,1,0,1,0
12150,0.11,0.91,6,278,4,0,0,1,0,1,0
12180,0.4,0.47,2,146,3,0,0,1,0,0,1
12193,0.09,0.82,6,249,4,0,0,1,0,0,1
12221,0.37,0.5,2,135,3,0,0,1,0,1,0
12223,0.87,0.9,5,252,5,0,0,1,0,1,0
12265,0.84,0.93,4,251,5,0,0,1,0,0,1
12267,0.45,0.53,2,129,3,0,0,1,1,0,0
12278,0.09,0.78,6,254,4,0,0,1,0,1,0
12292,0.41,0.49,2,146,3,0,0,1,0,1,0
12305,0.45,0.47,2,135,3,0,0,1,0,0,1
12312,0.4,0.54,2,139,3,0,0,1,0,1,0
12327,0.88,0.99,5,262,6,0,0,1,0,1,0
12337,0.44,0.51,2,140,3,0,0,1,0,0,1
12344,0.37,0.52,2,155,3,0,0,1,0,0,1
12361,0.76,0.9,4,263,5,0,0,1,0,1,0
12426,0.74,0.92,4,261,5,0,0,1,0,0,1
12428,0.37,0.45,2,126,3,0,0,1,0,0,1
12434,0.1,0.84,6,309,4,0,0,1,0,1,0
12437,0.43,0.53,2,160,3,0,0,1,0,1,0
12438,0.77,0.9,4,237,5,0,0,1,0,1,0
12439,0.41,0.52,2,136,3,0,0,1,0,1,0
12440,0.41,0.48,2,139,3,0,0,1,0,1,0
12461,0.43,0.5,2,137,3,0,0,1,0,0,1
12479,0.11,0.96,7,277,5,0,0,1,0,1,0
12492,0.11,0.83,6,244,4,0,0,1,0,0,1
12498,0.44,0.48,2,143,3,0,0,1,0,0,1
12512,0.09,0.96,6,259,4,0,0,1,0,1,0
12519,0.39,0.51,2,129,3,0,0,1,0,1,0
12530,0.4,0.56,2,137,3,0,0,1,0,0,1
12537,0.45,0.45,2,154,3,1,0,1,0,0,1
12550,0.11,0.96,6,298,4,0,0,1,0,1,0
12564,0.41,0.53,2,157,3,0,0,1,0,1,0
12578,0.9,0.96,5,243,5,0,0,1,0,0,1
12589,0.39,0.54,2,155,3,0,0,1,0,1,0
12603,0.83,0.9,5,245,5,0,0,1,0,1,0
12606,0.38,0.56,2,161,3,0,0,1,0,0,1
12614,0.09,0.9,7,296,4,0,0,1,0,0,1
12619,0.43,0.51,2,141,3,0,0,1,0,1,0
12629,0.46,0.54,2,144,3,0,0,1,0,1,0
12673,0.37,0.46,2,149,3,0,0,1,0,1,0
12674,0.46,0.5,2,157,3,0,0,1,0,1,0
12676,0.11,0.82,6,270,4,0,0,1,0,1,0
12696,0.1,0.81,7,291,4,0,0,1,1,0,0
12701,0.89,0.82,4,243,5,0,0,1,0,0,1
12722,0.44,0.47,2,130,3,0,0,1,0,1,0
12728,0.43,0.49,2,160,3,0,0,1,0,0,1
12741,0.5,0.54,5,153,4,0,0,1,0,1,0
12780,0.44,0.65,3,271,4,0,0,1,0,1,0
12797,0.9,0.93,4,263,3,1,0,0,0,0,1
12801,0.56,0.83,3,236,3,1,0,0,0,0,1
12820,0.75,0.92,3,211,3,0,0,0,0,0,1
12835,0.51,0.87,2,130,4,0,0,0,0,0,1
12839,0.65,0.75,3,214,3,0,0,0,0,0,1
12842,0.6,0.62,5,165,2,0,0,0,0,0,1
12885,0.72,0.79,3,221,3,0,0,0,1,0,0
12904,0.73,0.97,4,163,3,0,0,0,0,0,1
12920,0.49,0.66,5,194,3,0,0,0,0,0,1
12933,0.62,0.69,4,184,3,0,0,0,0,1,0
12935,0.82,0.62,3,152,6,0,0,0,0,1,0
12941,0.74,0.83,4,210,3,0,0,0,0,1,0
12944,0.61,0.9,3,224,3,0,0,0,0,1,0
12949,0.68,0.84,3,270,3,0,0,0,1,0,0
13033,0.68,0.66,4,229,3,0,0,0,0,0,1
13063,0.84,0.54,3,245,3,0,0,0,0,1,0
13081,0.63,0.75,4,175,4,0,0,0,0,0,1
13086,0.66,0.91,3,191,4,0,0,0,0,1,0
13131,0.79,0.59,4,187,2,0,0,0,0,1,0
13133,0.18,0.81,4,147,4,0,0,0,0,1,0
13135,0.92,0.67,2,252,2,0,0,0,0,1,0
13148,0.92,0.6,5,236,3,1,1,0,0,0,1
13173,0.65,0.79,5,233,3,0,0,0,0,1,0
13225,0.52,0.89,3,188,6,0,0,0,0,0,1
13263,0.54,0.53,4,158,2,0,0,0,0,0,1
13298,0.55,0.86,4,169,6,0,0,0,0,0,1
13320,0.84,0.63,3,121,3,1,0,0,0,1,0
13326,0.13,0.97,4,162,6,0,0,0,0,1,0
13355,0.89,0.97,4,147,2,0,0,0,0,1,0
13363,0.99,0.8,3,209,2,0,0,0,0,0,1
13382,0.65,0.91,4,243,5,1,0,0,0,0,1
13405,0.61,0.89,3,242,10,0,0,0,1,0,0
13419,0.93,0.73,4,283,7,0,0,0,1,0,0
13442,0.79,0.83,3,126,10,1,0,0,0,1,0
13490,0.22,0.91,6,222,8,0,0,0,0,1,0
13492,0.87,0.88,4,140,8,0,0,0,0,0,1
13520,0.55,0.4,3,158,3,0,0,0,0,1,0
13538,0.59,0.64,5,269,3,0,0,0,0,0,1
13544,0.49,0.94,3,144,3,1,0,0,0,0,1
13549,0.94,0.65,4,213,2,1,0,0,0,1,0
13554,0.69,0.9,3,185,4,0,0,0,0,1,0
13573,0.43,0.65,4,124,2,0,0,0,0,0,1
13590,0.64,0.38,5,122,4,0,0,0,0,1,0
13591,0.24,0.62,6,225,6,0,0,0,0,1,0
13592,0.37,0.72,3,121,2,0,0,0,0,1,0
13604,0.33,0.97,5,130,4,0,0,0,1,0,0
13637,0.77,0.98,3,286,6,0,0,0,1,0,0
13639,0.64,0.55,4,215,2,0,0,0,0,1,0
13648,0.89,0.63,4,270,3,1,0,0,0,0,1
13672,0.57,0.85,4,250,3,1,1,0,0,1,0
13676,0.55,0.64,3,178,2,0,1,0,0,1,0
13707,0.31,0.86,3,266,7,0,0,0,0,1,0
13713,0.6,0.52,3,183,2,0,0,0,0,1,0
13721,0.47,0.43,4,246,3,0,0,0,0,1,0
13736,0.83,0.67,3,175,3,0,0,0,0,0,1
13739,0.89,0.55,5,251,10,0,0,0,1,0,0
13748,0.6,0.9,4,260,2,0,0,0,0,0,1
13767,0.56,0.79,5,248,3,0,0,0,0,0,1
13768,0.97,0.54,3,154,8,1,0,0,0,0,1
13776,0.96,0.97,6,137,10,0,0,0,0,1,0
13788,0.55,0.78,4,261,3,0,0,0,1,0,0
13802,0.54,0.64,3,190,7,0,0,0,0,0,1
13821,0.89,0.86,4,153,3,0,0,0,0,1,0
13835,0.77,0.48,5,262,7,0,0,0,0,0,1
13843,0.72,0.66,4,184,3,0,0,0,1,0,0
13844,0.77,0.89,4,269,10,0,0,0,1,0,0
13881,0.5,0.91,4,144,8,0,0,0,0,0,1
13890,0.66,0.87,3,223,7,0,0,0,1,0,0
13894,0.96,0.6,3,160,10,0,0,0,0,0,1
13897,0.36,0.41,3,167,10,0,0,0,0,1,0
13924,0.63,0.98,4,187,3,0,0,0,1,0,0
13927,0.77,0.58,4,202,3,0,0,0,0,0,1
13929,0.63,0.85,4,182,3,1,0,0,1,0,0
13970,0.74,0.98,3,166,3,1,1,0,1,0,0
13982,0.65,0.4,5,125,4,0,0,0,0,1,0
13984,0.93,0.5,5,272,3,0,0,0,0,1,0
14001,0.9,0.54,4,172,4,0,0,0,0,0,1
14020,0.93,0.51,4,110,3,0,0,0,0,1,0
14043,0.71,0.66,5,187,2,0,0,0,0,0,1
14065,0.7,0.93,3,250,3,0,0,0,0,1,0
14086,0.42,0.47,6,174,5,0,0,0,0,1,0
14088,0.33,0.41,2,198,4,0,0,0,0,0,1
14100,0.38,0.49,4,196,3,0,1,0,1,0,0
14106,0.6,0.42,2,109,6,0,0,0,0,1,0
14117,0.69,0.54,3,164,7,0,0,0,0,0,1
14140,0.82,0.76,3,219,8,1,0,0,0,1,0
14147,0.53,0.8,2,225,7,1,1,0,1,0,0
14156,0.94,0.73,3,268,10,0,0,0,0,0,1
14157,0.63,0.94,3,172,3,0,0,0,0,0,1
14173,0.92,0.64,2,104,7,0,0,0,0,1,0
14175,0.82,0.8,5,205,3,0,0,0,0,1,0
14222,0.11,0.81,6,305,4,0,0,1,0,1,0
14244,0.45,0.55,2,140,3,0,0,1,0,1,0
14250,0.41,0.54,2,152,3,0,0,1,0,1,0
14278,0.9,0.98,4,264,6,0,0,1,0,0,1
14280,0.43,0.5,2,135,3,0,0,1,0,0,1
14283,0.45,0.49,2,149,3,0,0,1,1,0,0
14285,0.11,0.97,6,277,4,0,0,1,0,0,1
14295,0.11,0.77,6,291,4,0,0,1,0,1,0
14302,0.89,1.0,5,246,5,0,0,1,0,1,0
14303,0.42,0.48,2,143,3,0,0,1,0,1,0
14305,0.09,0.83,6,255,4,0,0,1,0,1,0
14312,0.36,0.52,2,147,3,0,0,1,0,0,1
14313,0.42,0.46,2,150,3,0,0,1,0,0,1
14317,0.91,1.0,4,257,5,0,0,1,0,0,1
14321,0.43,0.47,2,144,3,0,0,1,0,0,1
14324,0.9,0.96,4,258,5,0,0,1,0,0,1
14350,0.73,0.87,5,257,5,0,0,1,0,1,0
14352,0.45,0.53,2,155,3,0,0,1,0,1,0
14356,0.41,0.46,2,151,3,0,0,1,0,1,0
14359,0.84,0.88,4,263,5,1,0,1,0,1,0
14380,0.45,0.57,2,158,3,0,0,1,0,1,0
14381,0.81,0.99,4,259,5,0,0,1,0,1,0
14423,0.88,1.0,5,219,5,0,0,1,0,1,0
14437,0.37,0.46,2,158,3,0,0,1,0,1,0
14469,0.88,0.88,5,232,5,1,0,1,0,0,1
14473,0.44,0.56,2,131,3,0,0,1,0,0,1
14476,0.84,0.93,4,251,5,0,0,1,0,0,1
14479,0.38,0.56,2,156,3,0,0,1,0,1,0
14488,0.74,0.89,5,229,6,0,0,1,0,1,0
14521,0.1,0.93,7,305,4,0,0,1,0,0,1
14539,0.1,0.85,6,266,4,0,0,1,0,1,0
14563,0.91,0.91,4,262,6,0,0,1,0,1,0
14566,0.41,0.57,2,136,3,0,0,1,0,1,0
14573,0.41,0.54,2,145,3,0,0,1,0,1,0
14580,0.1,0.82,6,266,4,0,0,1,0,1,0
14583,0.39,0.48,2,141,3,0,0,1,0,0,1
14586,0.73,0.99,5,262,5,0,0,1,0,0,1
14609,0.87,0.83,4,265,6,0,0,1,0,1,0
14644,0.87,0.84,4,264,6,0,0,1,0,1,0
14665,0.09,0.97,7,254,4,1,0,1,0,0,1
14680,0.41,0.52,2,159,3,0,0,1,0,1,0
14681,0.1,0.85,6,260,4,0,0,1,0,1,0
14731,0.87,0.94,4,274,5,0,0,1,0,1,0
14773,0.4,0.57,2,160,3,0,0,1,0,1,0
